city_names,temp
abohar,16.687
adoni,29.1455
agartala,24.087
agra,16.646
agwar,16.646
ahmadnagar,24.185999
ahmedabad,23.024
aizawl,17.327
ajmer,17.56
akola,23.456501
alasandigutta,29.113
aligarh,16.456501
alleppey,29.509
alwal,26.389
alwar,17.462
ambattur,29.667501
amravati,22.504
amritsar,15.6045
amroha,17.2455
anand,23.687
anantapur,30.415
arrah,20.263
asansol,21.9825
aurangabad,23.423
avadi,30.322
bada barabil,23.042
baharampur,22.4935
bahraigh,18.530499
bali,24.5065
bangalore,27.496
bankura,22.778
barakpur,24.530499
baramula,1.9465
barasat,24.437
barddhaman,23.5065
bareilly,17.4155
batala,15.445499
beawar,18.178
bellary,28.6205
betigeri,27.081999
bettiah,18.7825
bhadravati,29.692999
bhagalpur,20.720001
bhalswa jahangirpur,16.513
bhangar,24.567501
bharatpur,17.219501
bharuch,23.8565
bhatinda,15.8695
bhatpara,24.043499
bhavnagar,23.4025
bhayandar,26.6465
bhilai,22.771502
bhilai01,22.387
bhilwara,18.0975
bhimavaram,31.280499
bhind,17.674002
bhiwandi,27.706501
bhiwani,16.487
bhopal,17.880999
bhubaneshwar,24.9525
bhusaval,24.335
bidar,25.368502
bihar,20.404501
bijapur,27.3155
bikaner,18.596
bilaspur,22.932
bir,24.8935
bongaigaon,22.528
brahmapur,25.372002
budaun,17.013
bulandshahr,16.793499
burhanpur,22.861
byatarayanpur,27.7915
calicut,30.5515
cannanore,29.672
cawnpore,18.035
chakradharpur,21.647
chanda,24.484499
chandannagar,24.0175
chandigarh,15.8805
chapra,19.687
chas,20.744
chennai,28.663
chhatarpur,17.2025
chhindwara,18.667501
chicacole,27.737
chinchvad,24.415
chirala,30.3675
chitaldrug,27.847
chittandikavundanur,33.260002
chittoor,31.347
coimbatore,30.4835
conjeeveram,29.675999
cuddalore,28.880499
cuddapah,28.991999
cuttack,24.5935
dam dam,24.5545
darbhanga,19.913
dasarhalli,27.824001
davangere,28.0005
dehra dun,14.761499
dehri,20.3545
delhi cantonment,16.3435
delhi,16.493
deo,20.6165
deoghar,20.613
dewas,18.2545
dhanbad,20.9155
dhulia,23.4405
dinapore,19.6065
dindigul,30.911001
drabar,0.799
drug,22.328499
durgapur,22.583
ellore,31.130499
erode,32.1535
etah,17.126
etawah,17.372002
faridabad,16.591
farrukhabad,17.241499
fatehpur,18.313
fyzabad,18.948
gadag,26.965
gadda madiral,26.0345
ganganagar,17.4305
gaya,20.332499
ghandinagar,22.4545
ghaziabad,16.478498
godhra,22.661001
gokak,27.929
gorakhpur,18.7
gulbarga,27.884499
guna,16.937
