city_names,temp
abohar,24.387
adoni,26.4455
agartala,27.387
agra,24.896
agwar,24.896
ahmadnagar,26.786
ahmedabad,31.324001
aizawl,23.176998
ajmer,26.51
akola,29.0065
alasandigutta,26.413
aligarh,25.0065
alleppey,27.009
alwal,26.189
alwar,27.112
ambattur,27.7675
amravati,28.904
amritsar,24.2545
amroha,24.845499
anand,32.037
anantapur,26.765001
arrah,26.663
asansol,26.682499
aurangabad,28.423
avadi,27.822
bada barabil,24.542
baharampur,27.293499
bahraigh,24.8305
bali,27.206501
bangalore,23.946
bankura,26.428
barakpur,27.130499
baramula,13.096499
barasat,27.187
barddhaman,26.7565
bareilly,24.615501
batala,22.7455
beawar,26.477999
bellary,25.8705
betigeri,25.682
bettiah,25.682499
bhadravati,28.343
bhagalpur,25.87
bhalswa jahangirpur,24.963001
bhangar,27.167501
bharatpur,24.7695
bharuch,31.706501
bhatinda,24.619501
bhatpara,27.0935
bhavnagar,30.6025
bhayandar,33.1965
bhilai,26.771502
bhilai01,26.937
bhilwara,25.8475
bhimavaram,28.5805
bhind,25.774
bhiwandi,33.1065
bhiwani,25.036999
bhopal,26.380999
bhubaneshwar,27.3025
bhusaval,30.035
bidar,26.3185
bihar,26.6045
bijapur,25.365501
bikaner,27.996
bilaspur,27.731998
bir,27.8935
bongaigaon,25.928
brahmapur,27.622002
budaun,24.513
bulandshahr,24.8935
burhanpur,29.511
byatarayanpur,24.0415
calicut,28.6015
cannanore,28.922
cawnpore,25.585
chakradharpur,26.197
chanda,29.9345
chandannagar,27.067501
chandigarh,24.030499
chapra,26.387
chas,26.494
chennai,27.463001
chhatarpur,26.1525
chhindwara,24.7675
chicacole,28.687
chinchvad,27.515001
chirala,27.0175
chitaldrug,25.197
chittandikavundanur,29.16
chittoor,26.197
coimbatore,26.1335
conjeeveram,28.226
cuddalore,26.0805
cuddapah,27.442
cuttack,27.4935
dam dam,27.154501
darbhanga,26.063
dasarhalli,24.074001
davangere,26.8505
dehra dun,21.3115
dehri,26.2045
delhi cantonment,24.6435
delhi,24.993
deo,26.0165
deoghar,25.663
dewas,27.3545
dhanbad,26.765501
dhulia,29.040499
dinapore,26.456501
dindigul,26.261
drabar,11.999001
drug,26.9285
durgapur,26.532999
ellore,28.030499
erode,27.8535
etah,24.925999
etawah,25.072
faridabad,24.941
farrukhabad,24.7915
fatehpur,26.013
fyzabad,25.898
gadag,25.565
gadda madiral,29.3345
ganganagar,23.780499
gaya,26.1325
ghandinagar,30.654501
ghaziabad,24.6785
godhra,29.761
gokak,26.729
gorakhpur,26.1
gulbarga,27.5345
guna,26.337
guntur,27.337
gurgaon,24.917
guwahati,26.612501
gwalior,25.4935
habra,27.4
haldia,26.9935
handwara,14.079
hanumangarh,24.487
haora,27.274
hapur,24.3675
haridwar,23.8915
hazaribagh,23.182
himatnagar,29.667501
hindupur,27.389
hisar,25.036999
hoshangabad,27.3825
hospet,25.592499
hosur,23.6365
hugli,27.067501
hyderabad,25.971
ichalkaranji,27.345499
imphal,23.484
indore,27.286999
ingraj bazar,26.6
jabalpur,26.167501
jaipur,25.155
jalandhar,24.563
jalgaon,29.5585
jalna,28.467001
jamshedpur,26.282
jaunpur,26.174002
jind,24.911001
jodhpur,29.761
junagadh,31.872501
kaithal,24.8435
kakinada,27.4435
kalamboli,33.317
kalkaji devi,24.807001
kamarhati,27.2305
kanchrapara,27.167501
kapra,26.1175
karaikkudi,26.757
karimnagar,27.6915
karnal,24.8435
karur,27.2535
katri,25.249
khammam,26.876
khandwa,28.73
khanna,24.0195
kharagpur,27.4675
khatima,24.17
kichha,23.9995
kiratot,16.611
kochi,28.007
koiridih,25.978498
kolar,23.843
kolhapur,27.323
kolkata,27.154501
korba,27.5505
kota,26.221
kotdwara,23.129501
kottayam,27.9455
krishnanagar,26.667501
kukatpalli,26.2045
kumbakonam,26.8545
kurnool,26.890999
lingampalli,26.338999
loni,24.713001
lucknow,25.85
ludhiana,23.772001
machilipatnam,28.3435
madanapalle,25.264
madhyamgram,27.237
madurai,28.205
mahad,34.798
mahbubnagar,25.373001
mahesana,29.3025
maldah,26.6065
maler kotla,24.332499
malkajgiri,26.189
mandsaur,27.2675
mandvi,33.151
mandya,25.9345
mangalore,29.8955
masaurhi buzurg,26.663
mathura,25.036999
mau,26.4305
mauli,23.8065
meerut,24.667501
mirzapur,26.4
moga,24.5325
mokameh,26.2915
monghyr,25.7915
moradabad,24.828499
morbi,31.6605
morena,25.061
mothihari,25.841
mukerian,22.030499
multai,24.984999
mumbai,32.6495
muzaffarpur,26.154501
nadiad,31.437
nagercoil,25.936499
nagpur,28.585
naihati,27.074001
najafgarh,24.737
nalgonda,25.5655
nanded,29.691
nandyal,27.7265
nangloi jat,24.785
narela,24.3915
narnaul,26.0455
nasik,26.863
nellore,26.925999
new delhi,25.1325
neyveli,25.45
nizamabad,29.0345
noida,25.0475
nowgong,25.7115
ongole,26.2565
orai,25.9305
oulgaret,25.980999
padiala,23.8585
palghat,29.401
pali,28.65
pallavaram,27.37
panchkula,24.011
pandharpur,28.115
pandhurna,27.3475
panihati,27.224
panipat,24.961
panvel,33.3175
parbhani,28.7895
pathankot,22.0475
pathardi,27.627
patiala,24.263
patna,26.241499
petlad,32.213
prayagraj,26.3045
proddatur,27.8195
puducherry,26.239
pulimaddi,27.7265
pune,27.864
puri,26.8415
quilon,26.624
rae bareli,25.8
raichur,25.6395
raiganj,25.976
raipur,26.932999
rajahmundry,28.865
rajapalaiyam,27.8265
rajendranagar,25.234499
rajkot,31.524
ramgundam,29.4125
rampur,24.748
ranchi,23.3585
rasulpur,25.0475
ratlam,26.648
ratnagiri,32.5535
raurkela,25.672
rewa,26.23
rewari,25.311
robertsonpet,22.716002
