city_names,temp
abohar,18.286999
adoni,26.6955
agartala,27.587
agra,21.946
agwar,21.946
ahmadnagar,27.536
ahmedabad,26.274
aizawl,25.077
ajmer,18.76
akola,28.1065
alasandigutta,26.663
aligarh,22.0565
alleppey,28.559
alwal,24.239
alwar,21.262001
ambattur,27.4675
amravati,28.704
amritsar,18.9545
amroha,22.0455
anand,26.237
anantapur,28.365
arrah,25.463001
asansol,28.3825
aurangabad,28.223001
avadi,27.422
bada barabil,30.392
baharampur,28.0935
bahraigh,25.8305
bali,29.5565
bangalore,25.446
bankura,29.877998
barakpur,29.3305
baramula,4.0465
barasat,29.237
barddhaman,28.6565
bareilly,21.765501
batala,19.345499
beawar,19.078
bellary,26.6705
betigeri,27.882
bettiah,27.582499
bhadravati,29.893
bhagalpur,22.320002
bhalswa jahangirpur,21.413
bhangar,29.2675
bharatpur,22.469501
bharuch,27.3065
bhatinda,19.8195
bhatpara,28.793499
bhavnagar,25.6025
bhayandar,30.7465
bhilai,29.3215
bhilai01,28.536999
bhilwara,21.6975
bhimavaram,27.3305
bhind,23.224
bhiwandi,32.0065
bhiwani,20.286999
bhopal,26.931
bhubaneshwar,30.5525
bhusaval,30.435
bidar,27.118502
bihar,23.0045
bijapur,30.0655
bikaner,19.496
bilaspur,29.481998
bir,30.543499
bongaigaon,23.877998
brahmapur,29.272001
budaun,21.863
bulandshahr,22.0935
burhanpur,29.261
byatarayanpur,25.741499
calicut,29.4015
cannanore,29.972
cawnpore,25.984999
chakradharpur,29.546999
chanda,30.384499
chandannagar,28.7675
chandigarh,18.780499
chapra,24.637
chas,28.194
chennai,26.913
chhatarpur,26.9025
chhindwara,26.067501
chicacole,27.786999
chinchvad,28.465
chirala,26.8675
chitaldrug,26.347
chittandikavundanur,31.96
chittoor,26.296999
coimbatore,27.5835
conjeeveram,26.876
cuddalore,26.530499
cuddapah,27.442
cuttack,30.0935
dam dam,29.2545
darbhanga,25.413
dasarhalli,25.774
davangere,29.9505
dehra dun,17.5615
dehri,26.0545
delhi cantonment,21.5935
delhi,21.942999
deo,26.5665
deoghar,26.513
dewas,25.7545
dhanbad,28.615501
dhulia,28.8405
dinapore,24.456501
dindigul,27.161001
drabar,3.599
drug,27.728498
durgapur,27.983
ellore,28.6805
erode,29.5035
etah,21.175999
etawah,23.972
faridabad,22.390999
farrukhabad,22.8415
fatehpur,27.163
fyzabad,27.498
gadag,27.765001
gadda madiral,28.984499
ganganagar,18.130499
gaya,25.682499
ghandinagar,25.5545
ghaziabad,21.9285
godhra,25.761
gokak,29.329
gorakhpur,26.65
gulbarga,29.134499
guna,24.837
guntur,27.637
gurgaon,21.567001
guwahati,24.112501
gwalior,21.9935
habra,29.0
haldia,28.0935
handwara,3.579
hanumangarh,18.786999
haora,29.274
hapur,21.667501
haridwar,20.3915
hazaribagh,25.231998
himatnagar,25.067501
hindupur,27.689
hisar,19.887
hoshangabad,28.1325
hospet,27.092499
hosur,24.7365
hugli,28.7675
hyderabad,24.921001
ichalkaranji,29.9455
imphal,23.534
indore,25.786999
ingraj bazar,26.45
jabalpur,27.567501
jaipur,21.255001
jalandhar,19.113
jalgaon,29.9585
jalna,27.717001
jamshedpur,29.782
jaunpur,26.874
