city_names,temp
abohar,36.586998
adoni,32.2955
agartala,31.187
agra,33.696
agwar,33.696
ahmadnagar,30.136
ahmedabad,32.624
aizawl,25.626999
ajmer,32.11
akola,32.1065
alasandigutta,32.263
aligarh,34.0565
alleppey,27.609001
alwal,30.739
alwar,34.212
ambattur,34.4675
amravati,31.604
amritsar,33.6545
amroha,32.2955
anand,31.937
anantapur,33.465
arrah,31.563
asansol,32.682503
aurangabad,29.973001
avadi,34.472
bada barabil,30.142
baharampur,32.3935
bahraigh,29.530499
bali,32.6065
bangalore,27.596
bankura,32.828
barakpur,32.330498
baramula,26.7465
barasat,31.887
barddhaman,32.9565
bareilly,31.8155
batala,33.1455
beawar,32.478
bellary,31.9705
betigeri,29.182
bettiah,29.8825
bhadravati,27.593
bhagalpur,31.67
bhalswa jahangirpur,34.563
bhangar,31.8675
bharatpur,34.4695
bharuch,30.8065
bhatinda,35.3695
bhatpara,32.6935
bhavnagar,34.1025
bhayandar,27.7965
bhilai,32.7215
bhilai01,32.537
bhilwara,31.5975
bhimavaram,35.830498
bhind,33.274
bhiwandi,28.5065
bhiwani,36.437
bhopal,27.730999
bhubaneshwar,33.6025
bhusaval,33.035
bidar,29.9685
bihar,31.2045
bijapur,31.365501
bikaner,38.846
bilaspur,31.782
bir,32.7435
bongaigaon,31.977999
brahmapur,33.022
budaun,32.413002
bulandshahr,34.1435
burhanpur,32.661
byatarayanpur,27.5915
calicut,27.8015
cannanore,27.422
cawnpore,30.335
chakradharpur,32.097
chanda,32.3845
chandannagar,32.6675
chandigarh,32.4305
chapra,31.337
chas,33.044003
chennai,34.313
chhatarpur,29.6025
chhindwara,28.5175
chicacole,32.787
chinchvad,27.315
chirala,37.017498
chitaldrug,27.447
chittandikavundanur,27.960001
chittoor,33.397003
coimbatore,30.2335
conjeeveram,34.826
cuddalore,34.2305
cuddapah,34.742
cuttack,33.7435
dam dam,31.8545
darbhanga,31.663
dasarhalli,27.624
davangere,28.4505
dehra dun,30.3615
dehri,30.154501
delhi cantonment,34.6935
delhi,34.593002
deo,31.5665
deoghar,30.213001
dewas,28.8045
dhanbad,32.065502
dhulia,32.1405
dinapore,31.3565
dindigul,35.560997
drabar,22.299
drug,32.3785
durgapur,32.633
ellore,35.4305
erode,37.0535
etah,33.426003
etawah,32.522
faridabad,34.791
farrukhabad,31.3915
fatehpur,28.913
fyzabad,28.548
gadag,29.065
gadda madiral,32.434498
ganganagar,37.1805
gaya,31.1325
ghandinagar,32.254498
ghaziabad,34.578503
godhra,30.861
gokak,29.679
gorakhpur,30.45
gulbarga,31.8345
guna,28.937
guntur,36.387
gurgaon,35.017002
guwahati,32.212498
gwalior,32.7935
habra,32.3
haldia,31.8935
handwara,26.629
hanumangarh,37.487
haora,32.573997
hapur,33.9675
haridwar,32.1915
hazaribagh,29.282
himatnagar,31.2175
hindupur,30.338999
hisar,37.137
hoshangabad,30.332499
hospet,30.5425
hosur,28.936499
hugli,32.6675
hyderabad,31.471
ichalkaranji,28.6455
imphal,28.133999
indore,28.137
ingraj bazar,32.45
jabalpur,28.5175
jaipur,32.555
jalandhar,33.363
jalgaon,32.8085
jalna,31.767
jamshedpur,33.082
jaunpur,29.874
jind,35.111
jodhpur,36.060997
junagadh,28.8225
kaithal,34.0435
kakinada,34.4435
kalamboli,29.167
kalkaji devi,34.456997
kamarhati,31.9805
kanchrapara,32.4675
kapra,31.167501
karaikkudi,37.557
karimnagar,32.641502
karnal,33.3435
karur,37.8035
katri,27.649
khammam,35.426003
khandwa,30.23
khanna,32.9695
kharagpur,33.6675
khatima,29.820002
kichha,31.8495
kiratot,24.261
kochi,27.207
koiridih,31.578499
kolar,28.743
kolhapur,28.273
kolkata,31.8545
korba,31.2005
kota,32.121
kotdwara,30.9795
kottayam,28.4955
krishnanagar,32.567497
kukatpalli,31.0045
kumbakonam,37.2045
kurnool,33.641
lingampalli,30.939
loni,34.513
lucknow,30.45
ludhiana,33.422
machilipatnam,35.9435
madanapalle,29.664
madhyamgram,31.987
madurai,37.355
mahad,29.448
mahbubnagar,31.223001
mahesana,32.6525
maldah,32.4565
maler kotla,33.7825
malkajgiri,31.239
mandsaur,28.8675
mandvi,27.751
mandya,29.0845
mangalore,26.9455
masaurhi buzurg,31.513
mathura,34.336998
mau,30.4805
mauli,32.7065
meerut,33.6175
mirzapur,30.05
moga,34.232502
mokameh,31.1415
monghyr,30.9415
moradabad,32.2285
morbi,31.1605
morena,33.361
mothihari,30.091
mukerian,32.6805
multai,27.984999
mumbai,27.8995
muzaffarpur,31.0545
nadiad,31.937
nagercoil,30.436499
nagpur,31.685
naihati,32.674
najafgarh,35.137
nalgonda,35.5155
nanded,32.091
nandyal,33.3765
nangloi jat,34.685
narela,34.341503
narnaul,34.995502
nasik,27.363
nellore,37.126
new delhi,34.5825
neyveli,35.7
nizamabad,32.2845
noida,34.6975
nowgong,32.0615
ongole,37.2065
orai,31.9305
oulgaret,35.981003
padiala,33.0585
palghat,28.051
pali,34.4
pallavaram,34.67
panchkula,32.411
pandharpur,34.414997
pandhurna,31.1475
panihati,31.974
panipat,33.911
panvel,28.067501
parbhani,33.2395
pathankot,32.2475
pathardi,31.227001
patiala,33.363
patna,31.5415
petlad,32.163002
prayagraj,29.654501
proddatur,34.9695
puducherry,34.239002
pulimaddi,33.3765
pune,28.014
puri,29.6415
quilon,27.724
rae bareli,29.05
raichur,32.7895
raiganj,31.876
raipur,32.583
rajahmundry,33.614998
rajapalaiyam,36.8765
rajendranagar,30.984499
rajkot,32.124
ramgundam,32.512497
rampur,32.498
ranchi,30.508501
rasulpur,34.6975
ratlam,28.598
ratnagiri,27.8035
raurkela,31.822
rewa,28.73
rewari,35.911
robertsonpet,29.216002
rudarpur,31.731998
saharanpur,33.041
saharsa,32.0435
salem,35.513
salt lake city,31.874
sambalpur,32.5955
sambhal,33.139
sangli,29.231998
sannai,27.825998
sardarshahr,39.026
sasaram,30.3385
satna,27.8065
saugor,27.7365
secunderabad,31.206501
shahjanpur,31.1805
shantipur,32.8435
shiliguri,31.463501
shillong,24.448
shimla,21.924
shimoga,27.802
shivpuri,30.1655
shorapur,33.0695
shrirampur,32.5935
sikandarabad,34.310997
sikar,34.082
silchar,31.676498
sirsa,37.174
sirur,31.0315
sitarganj,30.34
siwan,30.8065
solapur,32.722
songadh,28.666
sonipat,34.310997
sonpur,31.4675
soro,33.711
srinagar,28.0815
sultanpur mazra,34.698
surat,28.611
tambaram,34.926003
tanjore,38.3805
tenali,36.4415
thane,28.617
tharad,36.246
thiruvananthapuram,27.619001
tiptur,26.713001
tiruppur,33.503
tiruvannamalai,37.2045
tiruvottiyur,34.15
titagarh,32.323997
