city_names,temp
abohar,39.787
adoni,35.245502
agartala,34.586998
agra,35.296
agwar,35.296
ahmadnagar,29.986
ahmedabad,37.573997
aizawl,29.226997
ajmer,30.86
akola,39.1565
alasandigutta,35.213
aligarh,37.9065
alleppey,29.009
alwal,32.639
alwar,36.562
ambattur,35.9675
amravati,38.204
amritsar,39.554497
amroha,36.2955
anand,37.487
anantapur,35.864998
arrah,39.663002
asansol,37.8325
aurangabad,34.622997
avadi,37.272
bada barabil,35.442
baharampur,36.8935
bahraigh,34.830498
bali,38.2065
bangalore,30.046
bankura,38.728
barakpur,37.6805
baramula,20.196499
barasat,37.287
barddhaman,37.8065
bareilly,37.3655
batala,38.7955
beawar,29.778
bellary,33.8205
betigeri,30.882
bettiah,36.3325
bhadravati,28.293
bhagalpur,35.52
bhalswa jahangirpur,36.813
bhangar,37.317497
bharatpur,35.669502
bharuch,36.8565
bhatinda,39.2695
bhatpara,37.2435
bhavnagar,33.9525
bhayandar,26.946499
bhilai,38.0715
bhilai01,37.887
bhilwara,28.1475
bhimavaram,33.7805
bhind,33.974
bhiwandi,27.456501
bhiwani,38.586998
bhopal,32.931
bhubaneshwar,37.4025
bhusaval,39.685
bidar,34.2185
bihar,41.054497
bijapur,31.3155
bikaner,38.196
bilaspur,38.932
bir,35.1935
bongaigaon,28.977999
brahmapur,33.872
budaun,37.763
bulandshahr,37.7935
burhanpur,39.510998
byatarayanpur,30.241499
calicut,28.2015
cannanore,27.872002
cawnpore,35.285
chakradharpur,37.097
chanda,37.7845
chandannagar,37.2175
chandigarh,38.1305
chapra,39.336998
chas,38.094
chennai,34.013
chhatarpur,36.8525
chhindwara,34.2175
chicacole,33.787
chinchvad,26.965
chirala,32.3675
chitaldrug,30.796999
chittandikavundanur,30.01
chittoor,37.497
coimbatore,28.8335
conjeeveram,39.576
cuddalore,34.1805
cuddapah,40.292
cuttack,37.5935
dam dam,37.304497
darbhanga,38.613
dasarhalli,30.274
davangere,30.0505
dehra dun,34.461502
dehri,40.054497
delhi cantonment,37.1935
delhi,37.443
deo,40.2165
deoghar,37.013
dewas,33.6545
dhanbad,38.6655
dhulia,38.690502
dinapore,39.7065
dindigul,34.461
drabar,18.949001
drug,37.4785
durgapur,37.683
ellore,35.080498
erode,34.0035
etah,37.326
etawah,33.372
faridabad,37.891
farrukhabad,35.9415
fatehpur,36.163002
fyzabad,36.298
gadag,30.765001
gadda madiral,36.684498
ganganagar,39.4805
gaya,41.232502
ghandinagar,35.804497
ghaziabad,36.8785
godhra,37.361
gokak,30.679
gorakhpur,38.1
gulbarga,33.2345
guna,32.487
guntur,34.437
gurgaon,36.967
guwahati,28.0625
gwalior,31.8935
habra,37.05
haldia,33.5935
handwara,20.029
hanumangarh,39.487
haora,37.974
hapur,36.6675
haridwar,37.141502
hazaribagh,36.232
himatnagar,35.6675
hindupur,33.639
hisar,38.237
hoshangabad,36.982502
hospet,33.2925
hosur,31.5865
hugli,37.2175
hyderabad,34.021
ichalkaranji,30.1955
imphal,30.084
indore,36.037
ingraj bazar,36.05
jabalpur,34.8675
jaipur,33.705
jalandhar,37.863
jalgaon,39.5585
jalna,37.317
jamshedpur,39.632
jaunpur,38.224
jind,38.260998
jodhpur,35.310997
junagadh,32.7225
kaithal,39.2935
kakinada,34.5435
kalamboli,27.767
kalkaji devi,37.007
kamarhati,37.5305
kanchrapara,36.9175
kapra,32.9675
karaikkudi,37.706997
karimnagar,35.341503
karnal,38.6935
karur,35.953503
katri,35.399
khammam,35.076
khandwa,38.68
khanna,38.169502
kharagpur,38.517498
khatima,34.87
kichha,35.4995
kiratot,23.961
kochi,28.757
koiridih,37.2285
kolar,32.493
kolhapur,29.723001
kolkata,37.304497
korba,38.900497
kota,29.871
kotdwara,35.379498
kottayam,29.9955
krishnanagar,36.6675
kukatpalli,33.554497
kumbakonam,37.004498
kurnool,37.491
lingampalli,34.039
loni,37.063
lucknow,35.1
ludhiana,38.122
machilipatnam,33.1935
madanapalle,34.864
madhyamgram,37.537
madurai,35.755
mahad,28.248
mahbubnagar,33.723
mahesana,37.3025
maldah,36.0565
maler kotla,38.932503
malkajgiri,33.039
mandsaur,34.1175
mandvi,26.901
mandya,30.0845
mangalore,27.845499
masaurhi buzurg,40.513
mathura,36.137
mau,39.1305
mauli,38.0065
meerut,35.9675
mirzapur,38.9
moga,39.682503
mokameh,39.7415
monghyr,36.9915
moradabad,36.328503
morbi,36.4105
morena,32.760998
mothihari,37.641
mukerian,37.2305
multai,33.935
mumbai,27.6995
muzaffarpur,39.7045
nadiad,37.987
nagercoil,30.6365
nagpur,37.785
naihati,37.224
najafgarh,36.836998
nalgonda,35.1655
nanded,37.491
nandyal,39.2765
nangloi jat,36.735
narela,37.0415
narnaul,36.195503
nasik,28.813
nellore,36.176003
new delhi,37.1325
neyveli,39.05
nizamabad,36.8345
noida,37.2475
nowgong,27.4615
ongole,34.1065
orai,35.2305
oulgaret,36.581
padiala,37.658497
palghat,29.501
pali,34.25
pallavaram,35.42
panchkula,38.111
pandharpur,32.614998
pandhurna,36.1475
panihati,37.524
panipat,38.611
panvel,27.6675
parbhani,36.7895
pathankot,37.3975
pathardi,31.677
patiala,38.763
patna,39.641502
petlad,37.663002
prayagraj,38.2045
proddatur,40.169502
puducherry,33.289
pulimaddi,39.2765
pune,27.014
puri,29.8415
quilon,29.224
rae bareli,36.4
raichur,34.0895
raiganj,32.926003
raipur,38.333
rajahmundry,35.265
rajapalaiyam,32.3765
rajendranagar,33.9845
rajkot,34.224
ramgundam,36.762497
rampur,36.598003
ranchi,35.2585
rasulpur,37.2475
ratlam,35.898003
ratnagiri,29.2035
raurkela,36.572002
rewa,37.23
rewari,36.810997
robertsonpet,32.216
rudarpur,34.832
saharanpur,38.341
saharsa,36.4935
salem,34.863
salt lake city,37.323997
sambalpur,38.5955
sambhal,35.739002
sangli,30.782
sannai,37.376
sardarshahr,36.476
sasaram,39.9385
satna,37.3565
saugor,35.3865
secunderabad,33.0065
shahjanpur,37.4805
shantipur,37.1935
shiliguri,29.813501
shillong,23.798
shimla,22.874
shimoga,28.552
shivpuri,29.115501
shorapur,33.7695
shrirampur,37.8435
sikandarabad,37.911
sikar,34.632
silchar,30.6265
sirsa,38.774
sirur,31.1815
sitarganj,34.74
siwan,40.4065
solapur,33.172
songadh,35.315998
sonipat,37.310997
sonpur,39.9675
soro,37.861
srinagar,20.1315
sultanpur mazra,36.748
surat,34.560997
tambaram,37.426003
tanjore,37.580498
tenali,34.2415
thane,27.017
tharad,36.996
thiruvananthapuram,29.719
tiptur,28.863
tiruppur,31.653
tiruvannamalai,38.6545
tiruvottiyur,34.7
titagarh,37.674
trichinopoly,37.2505
trichur,29.1935
tumkur,30.48
tuticorin,33.2565
udaipur,30.352499
udipi,28.779999
ujjain,34.626
ulhasnagar,27.767
uluberiya,37.8065
umreth,37.060997
unnao,35.6675
uttarpara,38.1805
vadodara,37.6175
valsad,32.55
varanasi,39.65
vasai,27.035
vellore,38.371002
vidisha,33.2915
vijayawada,34.635002
vishakhapatnam,33.4495
vizianagaram,33.830498
wapi,29.904501
warangal,34.158497
waraseoni,37.474
yamunanagar,38.196
