city_names,temp
abohar,34.836998
adoni,27.2955
agartala,33.137
agra,32.696
agwar,32.696
ahmadnagar,26.185999
ahmedabad,33.424
aizawl,26.626999
ajmer,32.01
akola,27.456501
alasandigutta,27.263
aligarh,31.456501
alleppey,28.309
alwal,23.939
alwar,32.362
ambattur,32.2175
amravati,25.604
amritsar,31.9545
amroha,28.1455
anand,33.037
anantapur,27.515001
arrah,30.863
asansol,31.2325
aurangabad,26.123001
avadi,32.322002
bada barabil,27.741999
baharampur,31.6435
bahraigh,29.8305
bali,32.2065
bangalore,25.046
bankura,31.428
barakpur,32.080498
baramula,22.7965
barasat,32.287
barddhaman,32.5565
bareilly,27.615501
batala,31.2955
beawar,32.128
bellary,27.2205
betigeri,24.581999
bettiah,31.5325
bhadravati,24.393
bhagalpur,30.820002
bhalswa jahangirpur,32.613
bhangar,32.267498
bharatpur,33.2695
bharuch,32.3065
bhatinda,33.6195
bhatpara,32.0435
bhavnagar,34.3025
bhayandar,27.2965
bhilai,29.9715
bhilai01,29.437
bhilwara,32.9975
bhimavaram,27.8305
bhind,33.174
bhiwandi,27.7565
bhiwani,33.687
bhopal,28.431
bhubaneshwar,31.5525
bhusaval,29.835
bidar,23.8185
bihar,30.3545
bijapur,24.9655
bikaner,37.696
bilaspur,30.682
bir,26.8935
bongaigaon,32.478
brahmapur,33.222
budaun,28.263
bulandshahr,31.9435
burhanpur,28.761
byatarayanpur,25.1415
calicut,26.9515
cannanore,27.072
cawnpore,31.835
chakradharpur,29.397
chanda,25.9345
chandannagar,32.017498
chandigarh,31.530499
chapra,31.337
chas,30.794
chennai,32.013
chhatarpur,28.2025
chhindwara,25.0175
chicacole,30.536999
chinchvad,24.965
chirala,30.417501
chitaldrug,24.046999
chittandikavundanur,26.810001
chittoor,31.097
coimbatore,28.8835
conjeeveram,33.476
cuddalore,33.580498
cuddapah,28.842
cuttack,31.3435
dam dam,32.254498
darbhanga,31.113
dasarhalli,25.174002
davangere,25.4005
dehra dun,29.6115
dehri,30.154501
delhi cantonment,32.8435
delhi,32.743
deo,30.1665
deoghar,31.163
dewas,28.404501
dhanbad,30.6655
dhulia,30.9405
dinapore,31.206501
dindigul,34.361
drabar,22.499
drug,29.328499
durgapur,31.883
ellore,28.380499
erode,33.1035
etah,30.575998
etawah,32.222
faridabad,32.791
farrukhabad,31.3415
fatehpur,31.663
fyzabad,29.348
gadag,24.465
gadda madiral,26.984499
ganganagar,34.830498
gaya,29.682499
ghandinagar,32.804497
ghaziabad,32.4285
godhra,31.461
gokak,25.029001
gorakhpur,30.4
gulbarga,25.634499
guna,30.137
guntur,28.637
gurgaon,33.067
guwahati,32.3125
gwalior,32.6935
habra,32.15
haldia,31.2435
handwara,23.129
hanumangarh,35.287
haora,32.224
hapur,31.7675
haridwar,31.6915
hazaribagh,27.981998
himatnagar,31.7175
hindupur,26.439
hisar,34.787
hoshangabad,28.432499
hospet,26.2425
hosur,26.036499
hugli,32.017498
hyderabad,24.421001
ichalkaranji,23.4955
imphal,29.484
indore,28.337
ingraj bazar,31.7
jabalpur,27.2675
jaipur,32.205
jalandhar,32.113
jalgaon,29.9085
jalna,26.667
jamshedpur,30.932
jaunpur,30.424002
jind,33.161
jodhpur,34.111
junagadh,30.022501
kaithal,32.8435
kakinada,27.1435
kalamboli,28.117
kalkaji devi,32.507
kamarhati,32.330498
kanchrapara,31.917501
kapra,24.167501
karaikkudi,36.357
karimnagar,25.991499
karnal,32.2435
karur,34.5535
katri,28.249
khammam,28.175999
khandwa,29.63
khanna,32.6195
kharagpur,32.2175
khatima,28.27
kichha,28.4495
kiratot,25.461
kochi,27.657
koiridih,29.3785
kolar,26.493
kolhapur,23.223001
kolkata,32.254498
korba,30.2505
kota,35.421
kotdwara,29.5295
kottayam,28.9455
krishnanagar,31.7175
kukatpalli,24.0545
kumbakonam,34.504498
kurnool,28.041
lingampalli,24.088999
loni,32.713
lucknow,31.7
ludhiana,32.372
machilipatnam,28.3435
madanapalle,26.514
madhyamgram,32.336998
madurai,37.505
mahad,26.048
mahbubnagar,24.423
mahesana,33.1525
maldah,31.706501
maler kotla,32.5825
malkajgiri,24.239
mandsaur,31.1175
mandvi,27.251
mandya,27.634499
mangalore,26.7455
masaurhi buzurg,31.613
mathura,33.387
mau,31.1805
mauli,31.8565
meerut,31.5175
mirzapur,30.95
moga,32.0325
mokameh,30.8415
monghyr,30.8415
moradabad,27.5285
morbi,31.8605
morena,32.760998
mothihari,31.491
mukerian,31.530499
multai,24.385
mumbai,27.3495
muzaffarpur,30.8045
nadiad,33.287
nagercoil,29.3865
nagpur,25.535
naihati,32.024
najafgarh,32.937
nalgonda,26.8155
nanded,25.091
nandyal,28.276499
nangloi jat,32.735
narela,32.591503
narnaul,32.8955
nasik,26.413
nellore,30.126
new delhi,32.5825
neyveli,33.65
nizamabad,25.0345
noida,32.7475
nowgong,32.0615
ongole,30.0565
orai,32.1305
oulgaret,33.481003
padiala,32.0085
palghat,26.451
pali,33.6
pallavaram,32.07
panchkula,31.511
pandharpur,26.215
pandhurna,25.5975
panihati,32.323997
panipat,32.560997
panvel,27.0175
parbhani,25.0895
pathankot,31.7475
pathardi,27.777
patiala,32.263
patna,31.0915
petlad,32.963
prayagraj,31.0545
proddatur,28.719501
puducherry,34.239002
pulimaddi,28.276499
pune,24.964
puri,30.2915
quilon,28.324001
rae bareli,31.55
raichur,27.1395
raiganj,31.675999
raipur,29.682999
rajahmundry,26.965
rajapalaiyam,34.5265
rajendranagar,24.1845
rajkot,32.073997
ramgundam,27.0625
rampur,27.648
ranchi,27.8585
rasulpur,32.7475
ratlam,28.698
ratnagiri,25.9535
raurkela,29.972
rewa,29.929998
rewari,32.961
robertsonpet,27.316
rudarpur,28.182
saharanpur,32.091
saharsa,30.9935
salem,31.963001
salt lake city,32.274
sambalpur,30.7955
sambhal,28.439
sangli,23.782
sannai,29.575998
sardarshahr,36.126
sasaram,29.7885
satna,29.5565
saugor,27.3365
secunderabad,24.206501
shahjanpur,29.7305
shantipur,32.0935
shiliguri,31.213501
shillong,23.898
shimla,22.824
shimoga,24.202
shivpuri,29.765501
shorapur,26.669498
shrirampur,31.9435
sikandarabad,32.060997
sikar,34.132
silchar,30.5765
sirsa,35.024
sirur,26.1815
sitarganj,28.14
siwan,30.706501
solapur,25.672
songadh,29.516
sonipat,32.361
sonpur,31.167501
soro,31.561
srinagar,24.0315
sultanpur mazra,32.748
surat,30.511
tambaram,32.776
tanjore,35.6305
tenali,28.8415
thane,27.467001
tharad,36.396
thiruvananthapuram,27.719
tiptur,23.963001
tiruppur,31.253
tiruvannamalai,33.3545
tiruvottiyur,32.0
titagarh,32.073997
trichinopoly,35.400497
trichur,27.6435
tumkur,25.48
tuticorin,35.0065
udaipur,29.7525
udipi,26.429998
ujjain,28.575998
ulhasnagar,28.117
uluberiya,32.0565
umreth,32.760998
unnao,31.667501
uttarpara,32.1805
vadodara,32.817497
valsad,29.25
varanasi,29.2
vasai,27.785
vellore,33.121002
vidisha,29.0915
vijayawada,28.185
vishakhapatnam,28.3495
vizianagaram,29.630499
wapi,29.0045
warangal,26.9085
waraseoni,27.474
yamunanagar,32.096
