city_names,temp
abohar,18.987
adoni,27.7955
agartala,23.536999
agra,19.896
agwar,19.896
ahmadnagar,25.036
ahmedabad,27.224
aizawl,20.327
ajmer,23.91
akola,25.7565
alasandigutta,27.763
aligarh,19.9065
alleppey,29.909
alwal,26.289
alwar,21.812
ambattur,28.6175
amravati,24.804
amritsar,17.8045
amroha,19.2455
anand,28.387
anantapur,27.065
arrah,21.813
asansol,22.6325
aurangabad,25.723001
avadi,28.572
bada barabil,20.392
baharampur,23.4435
bahraigh,20.1805
bali,22.206501
bangalore,24.796
bankura,22.078
barakpur,22.1805
baramula,7.5965
barasat,22.137
barddhaman,21.7565
bareilly,19.015501
batala,17.1955
beawar,24.477999
bellary,26.7205
betigeri,25.682
bettiah,21.682499
bhadravati,29.643
bhagalpur,21.67
bhalswa jahangirpur,19.313
bhangar,22.1175
bharatpur,19.7695
bharuch,28.1065
bhatinda,18.6695
bhatpara,22.0935
bhavnagar,26.2025
bhayandar,30.0465
bhilai,23.421501
bhilai01,23.087
bhilwara,22.7975
bhimavaram,28.5805
bhind,20.574001
bhiwandi,31.0065
bhiwani,19.786999
bhopal,22.230999
bhubaneshwar,22.7525
bhusaval,27.234999
bidar,25.4685
bihar,22.2045
bijapur,26.4655
bikaner,23.646
bilaspur,23.481998
bir,27.5935
bongaigaon,24.028
brahmapur,23.672
budaun,19.513
bulandshahr,20.1435
burhanpur,25.911001
byatarayanpur,24.9415
calicut,30.1515
cannanore,29.372002
cawnpore,20.234999
chakradharpur,21.647
chanda,25.5345
chandannagar,22.067501
chandigarh,18.3305
chapra,21.687
chas,22.744
chennai,28.313
chhatarpur,20.5525
chhindwara,21.8675
chicacole,25.536999
chinchvad,26.315
chirala,27.2175
chitaldrug,25.296999
chittandikavundanur,30.960001
chittoor,26.796999
coimbatore,27.3835
conjeeveram,28.476
cuddalore,28.4305
cuddapah,27.292
cuttack,22.4935
dam dam,22.1045
darbhanga,21.863
dasarhalli,24.974
davangere,27.0505
dehra dun,17.261501
dehri,21.3045
delhi cantonment,19.4435
delhi,19.593
deo,21.4165
deoghar,21.813
dewas,23.2545
dhanbad,22.615501
dhulia,26.2405
dinapore,21.6065
dindigul,27.961
drabar,5.249
drug,22.8785
durgapur,22.333
ellore,28.280499
erode,29.5035
etah,20.075998
etawah,19.972
faridabad,19.741
farrukhabad,19.5415
fatehpur,20.563
fyzabad,20.148
gadag,25.565
gadda madiral,25.8345
ganganagar,19.280499
gaya,21.582499
ghandinagar,26.3045
ghaziabad,19.478498
godhra,26.561
gokak,28.429
gorakhpur,21.2
gulbarga,28.0345
guna,22.687
guntur,28.387
gurgaon,19.667
guwahati,23.9125
gwalior,21.4435
habra,22.05
haldia,21.7435
handwara,7.429
hanumangarh,19.487
haora,22.174002
hapur,19.567501
haridwar,19.3915
hazaribagh,19.331999
himatnagar,25.417501
hindupur,26.289
hisar,19.687
hoshangabad,22.4825
hospet,27.4425
hosur,24.4865
hugli,22.067501
hyderabad,27.371
ichalkaranji,27.7955
imphal,20.883999
indore,23.337
ingraj bazar,23.55
jabalpur,21.917501
jaipur,21.455
jalandhar,17.913
jalgaon,27.008501
jalna,26.567001
jamshedpur,21.882
jaunpur,20.174002
jind,19.261
jodhpur,24.911001
junagadh,29.9225
kaithal,18.6935
kakinada,25.3935
kalamboli,31.067001
kalkaji devi,19.457
kamarhati,22.2305
kanchrapara,22.067501
kapra,27.0175
karaikkudi,29.407
karimnagar,24.741499
karnal,19.4435
karur,29.4535
katri,22.199
khammam,28.026
khandwa,24.83
khanna,18.0195
kharagpur,21.9675
khatima,19.320002
kichha,19.1495
kiratot,12.161
kochi,29.257
koiridih,21.7785
kolar,24.343
kolhapur,27.973001
kolkata,22.1045
korba,23.1005
kota,22.021
kotdwara,18.7795
kottayam,31.6955
krishnanagar,22.0175
kukatpalli,26.904501
kumbakonam,29.8545
kurnool,28.591
lingampalli,26.939
loni,19.413
lucknow,19.75
ludhiana,17.822
machilipatnam,27.9935
madanapalle,24.464
madhyamgram,22.237
madurai,29.555
mahad,32.548
mahbubnagar,27.373001
mahesana,24.5025
maldah,23.5565
maler kotla,17.932499
malkajgiri,27.088999
mandsaur,23.7175
mandvi,30.001
mandya,26.2845
mangalore,29.8955
masaurhi buzurg,22.163
mathura,19.536999
mau,21.3305
mauli,18.2565
meerut,19.667501
mirzapur,20.15
moga,18.1325
mokameh,21.6415
monghyr,21.3915
moradabad,19.1785
morbi,26.3605
morena,20.311
mothihari,21.491
mukerian,16.4305
multai,22.435
mumbai,28.7495
muzaffarpur,22.0045
nadiad,27.786999
nagercoil,31.786499
nagpur,24.335
naihati,22.074001
najafgarh,19.637
nalgonda,26.9655
nanded,27.491
nandyal,29.276499
nangloi jat,19.335
narela,19.2915
narnaul,21.5455
nasik,25.863
nellore,28.075998
new delhi,19.3825
neyveli,29.25
nizamabad,26.234499
noida,19.6975
nowgong,23.6615
ongole,27.5565
orai,20.7305
oulgaret,28.831
padiala,18.1585
palghat,31.101
pali,23.85
pallavaram,28.62
panchkula,18.311
pandharpur,27.715
pandhurna,23.9475
panihati,22.224
panipat,19.661001
panvel,31.5175
parbhani,26.5395
pathankot,16.9475
pathardi,26.727001
patiala,18.163
patna,21.3915
petlad,28.663
prayagraj,20.2545
proddatur,27.5695
puducherry,28.289
pulimaddi,29.276499
pune,27.214
puri,22.741499
quilon,31.724
rae bareli,20.1
raichur,27.2395
raiganj,22.726
raipur,23.483
rajahmundry,27.665
rajapalaiyam,29.3765
rajendranagar,26.884499
rajkot,28.624
ramgundam,25.9125
rampur,18.698
ranchi,19.508501
rasulpur,19.6975
ratlam,23.448
ratnagiri,30.5535
raurkela,21.672
rewa,21.279999
rewari,20.061
robertsonpet,24.466002
rudarpur,18.932
saharanpur,19.341
saharsa,22.1435
salem,28.113
salt lake city,22.124
sambalpur,22.095499
sambhal,19.389
sangli,28.282
sannai,21.175999
sardarshahr,22.675999
sasaram,21.1885
satna,21.1565
saugor,21.436499
secunderabad,27.0565
shahjanpur,19.2305
shantipur,22.043499
shiliguri,23.213501
shillong,16.498
shimla,9.974
shimoga,28.002
shivpuri,21.865501
shorapur,27.169498
shrirampur,22.1935
sikandarabad,19.911001
sikar,23.331999
silchar,25.3265
sirsa,19.324001
sirur,27.1815
sitarganj,19.09
siwan,21.9065
solapur,27.722
songadh,26.466002
sonipat,19.011
sonpur,21.417501
soro,22.511
srinagar,7.4315
sultanpur mazra,19.348
surat,29.611
tambaram,29.126
tanjore,29.3305
tenali,27.5915
thane,30.967001
tharad,24.546
thiruvananthapuram,31.519001
tiptur,25.063
tiruppur,28.253
tiruvannamalai,28.2045
tiruvottiyur,28.35
titagarh,22.174002
trichinopoly,29.1005
trichur,32.7435
tumkur,25.279999
tuticorin,29.1565
udaipur,24.4025
udipi,30.38
ujjain,23.075998
ulhasnagar,31.067001
uluberiya,22.206501
umreth,27.161001
unnao,19.9675
uttarpara,22.1805
vadodara,28.417501
valsad,27.95
varanasi,20.2
vasai,26.785
vellore,27.321001
vidisha,22.491499
vijayawada,28.035
vishakhapatnam,25.5495
vizianagaram,25.780499
wapi,28.5045
warangal,25.8085
waraseoni,23.524
yamunanagar,18.746
