city_names,temp
abohar,27.987
adoni,29.6455
agartala,28.687
agra,27.796
agwar,27.796
ahmadnagar,28.585999
ahmedabad,32.573997
aizawl,24.027
ajmer,28.06
akola,29.9065
alasandigutta,29.613
aligarh,27.2565
alleppey,27.359001
alwal,28.739
alwar,28.412
ambattur,26.567501
amravati,29.254
amritsar,27.0545
amroha,27.4955
anand,33.086998
anantapur,29.215
arrah,28.363
asansol,28.9825
aurangabad,29.373001
avadi,26.572
bada barabil,27.241999
baharampur,29.2435
bahraigh,27.530499
bali,28.8065
bangalore,26.496
bankura,29.127998
barakpur,29.0805
baramula,13.4965
barasat,28.987
barddhaman,28.9065
bareilly,27.115501
batala,25.4455
beawar,29.778
bellary,28.9205
betigeri,28.481998
bettiah,27.9825
bhadravati,28.993
bhagalpur,28.12
bhalswa jahangirpur,27.813
bhangar,28.817501
bharatpur,27.5695
bharuch,33.1065
bhatinda,27.469501
bhatpara,28.8435
bhavnagar,31.9025
bhayandar,34.1465
bhilai,29.4715
bhilai01,29.837
bhilwara,28.4975
bhimavaram,28.4805
bhind,29.374
bhiwandi,34.0565
bhiwani,27.637
bhopal,27.931
bhubaneshwar,29.8025
bhusaval,31.585
bidar,28.518501
bihar,28.0545
bijapur,30.015501
bikaner,28.496
bilaspur,29.831999
bir,30.4435
bongaigaon,27.727999
brahmapur,28.722
budaun,27.263
bulandshahr,27.5935
burhanpur,30.911001
byatarayanpur,26.6415
calicut,29.6015
cannanore,28.722
cawnpore,28.135
chakradharpur,27.947
chanda,31.0345
chandannagar,28.817501
chandigarh,26.3305
chapra,28.387
chas,28.194
chennai,26.763
chhatarpur,28.6525
chhindwara,27.8675
chicacole,28.087
chinchvad,29.765001
chirala,27.8675
chitaldrug,26.897
chittandikavundanur,29.01
chittoor,27.197
coimbatore,27.1335
conjeeveram,27.276
cuddalore,28.0805
cuddapah,29.342
cuttack,29.5935
dam dam,28.8045
darbhanga,28.013
dasarhalli,26.674002
davangere,28.5505
dehra dun,23.8115
dehri,28.404501
delhi cantonment,27.6935
delhi,27.743
deo,28.6165
deoghar,27.663
dewas,28.6045
dhanbad,28.365501
dhulia,31.290499
dinapore,28.0565
dindigul,26.311
drabar,12.649
drug,29.828499
durgapur,28.833
ellore,28.0805
erode,28.8535
etah,27.876
etawah,28.272001
faridabad,27.291
farrukhabad,27.5915
fatehpur,28.363
fyzabad,28.098
gadag,28.365
gadda madiral,30.1845
ganganagar,27.5805
gaya,28.5325
ghandinagar,31.9545
ghaziabad,27.1285
godhra,31.211
gokak,31.379002
gorakhpur,28.55
gulbarga,30.384499
guna,28.387
guntur,27.487
gurgaon,27.617
guwahati,28.5125
gwalior,29.543499
habra,28.9
haldia,28.7435
handwara,15.179
hanumangarh,27.536999
haora,28.724
hapur,27.2175
haridwar,27.1915
hazaribagh,25.731998
himatnagar,30.9675
hindupur,28.338999
hisar,28.137
hoshangabad,29.1325
hospet,29.2925
hosur,26.686499
hugli,28.817501
hyderabad,29.371
ichalkaranji,29.4455
imphal,25.633999
indore,28.587
ingraj bazar,28.2
jabalpur,28.9675
jaipur,27.455
jalandhar,27.363
jalgaon,31.1585
jalna,29.767
jamshedpur,29.231998
jaunpur,28.424002
jind,27.661001
jodhpur,30.361
junagadh,32.3225
kaithal,28.0935
kakinada,26.6435
kalamboli,34.217
kalkaji devi,27.157
kamarhati,28.9305
kanchrapara,28.7175
kapra,29.0175
karaikkudi,27.807001
karimnagar,29.241499
karnal,27.793499
karur,27.0535
katri,28.449
khammam,29.476
khandwa,30.23
khanna,26.869501
kharagpur,29.317501
khatima,26.17
kichha,26.9995
kiratot,16.561
kochi,27.907
koiridih,27.6785
kolar,26.343
kolhapur,28.973001
kolkata,28.8045
korba,29.8005
kota,29.871
kotdwara,26.6795
kottayam,27.845499
krishnanagar,28.8675
kukatpalli,29.2045
kumbakonam,29.7545
kurnool,30.390999
lingampalli,29.338999
loni,27.313
lucknow,28.25
ludhiana,26.772001
machilipatnam,26.9435
madanapalle,26.914
madhyamgram,28.937
madurai,27.555
mahad,35.198
mahbubnagar,29.673
mahesana,30.5025
maldah,28.206501
maler kotla,27.182499
malkajgiri,29.088999
mandsaur,29.067501
mandvi,34.101
mandya,27.5345
mangalore,29.8955
masaurhi buzurg,27.913
mathura,27.687
mau,28.4305
mauli,26.1565
meerut,27.567501
mirzapur,29.4
moga,27.5325
mokameh,28.241499
monghyr,27.9415
moradabad,27.328499
morbi,32.4105
morena,28.511
mothihari,27.941
mukerian,25.030499
multai,26.734999
mumbai,32.4995
muzaffarpur,28.2545
nadiad,32.537
nagercoil,29.2365
nagpur,29.734999
naihati,28.824001
najafgarh,27.637
nalgonda,29.5655
nanded,30.841
nandyal,30.1265
nangloi jat,27.685
narela,27.2915
narnaul,27.7955
nasik,28.963001
nellore,27.825998
new delhi,28.0325
neyveli,28.7
nizamabad,29.9345
noida,27.3975
nowgong,27.6615
ongole,28.9065
orai,28.6805
oulgaret,28.281
padiala,26.5585
palghat,29.601
pali,30.2
pallavaram,26.470001
panchkula,26.311
pandharpur,30.465
pandhurna,29.5475
panihati,28.924002
panipat,27.211
panvel,35.0675
parbhani,30.0895
pathankot,24.7475
pathardi,29.827002
patiala,27.163
patna,27.991499
petlad,33.163002
prayagraj,28.9545
proddatur,29.8195
puducherry,28.139
pulimaddi,30.1265
pune,29.964
puri,28.241499
quilon,28.074001
rae bareli,28.5
raichur,29.7895
raiganj,27.976
raipur,30.083
rajahmundry,28.515001
rajapalaiyam,27.676498
rajendranagar,28.984499
rajkot,32.674
ramgundam,30.2625
rampur,27.298
ranchi,25.6585
rasulpur,27.3975
ratlam,28.748
ratnagiri,32.6035
raurkela,28.972
rewa,28.98
rewari,27.761
robertsonpet,25.416
rudarpur,27.032
saharanpur,27.041
saharsa,28.043499
salem,29.413
salt lake city,28.824001
sambalpur,29.845499
sambhal,27.289
sangli,29.282
sannai,28.626
sardarshahr,26.876
sasaram,28.5385
satna,28.6065
saugor,27.7365
secunderabad,29.0565
shahjanpur,27.3305
shantipur,29.0935
shiliguri,27.3635
shillong,20.298
shimla,13.823999
shimoga,28.402
shivpuri,28.3155
shorapur,30.3195
shrirampur,28.9935
sikandarabad,27.561
sikar,27.632
silchar,28.926498
sirsa,27.424002
sirur,30.0815
sitarganj,26.539999
siwan,28.0065
solapur,30.072
songadh,32.216
sonipat,27.311
sonpur,27.9675
soro,29.361
srinagar,13.281501
sultanpur mazra,27.698
surat,34.461
tambaram,26.925999
tanjore,29.5805
tenali,27.3415
thane,34.667
tharad,32.046
thiruvananthapuram,27.119001
tiptur,26.663
tiruppur,28.353
tiruvannamalai,28.7545
tiruvottiyur,26.7
titagarh,29.074001
trichinopoly,29.6005
trichur,29.8435
tumkur,26.929998
tuticorin,28.0065
udaipur,26.9025
udipi,29.63
ujjain,28.726
ulhasnagar,34.217
uluberiya,29.0565
umreth,32.510998
unnao,28.1175
uttarpara,28.780499
vadodara,33.017498
valsad,34.65
varanasi,28.7
vasai,32.135002
vellore,27.721
vidisha,28.3915
vijayawada,28.185
vishakhapatnam,26.9995
vizianagaram,28.030499
wapi,34.304497
warangal,30.3085
waraseoni,30.074001
yamunanagar,26.796
