city_names,temp
abohar,17.536999
adoni,29.845499
agartala,24.937
agra,16.446
agwar,16.446
ahmadnagar,24.835999
ahmedabad,23.224
aizawl,17.426998
ajmer,18.01
akola,23.956501
alasandigutta,29.813
aligarh,16.5565
alleppey,29.359001
alwal,27.088999
alwar,17.462
ambattur,28.667501
amravati,23.054
amritsar,15.6545
amroha,16.1955
anand,24.036999
anantapur,30.065
arrah,19.213001
asansol,21.7825
aurangabad,24.673
avadi,28.872002
bada barabil,22.142
baharampur,22.8935
bahraigh,17.4305
bali,23.8065
bangalore,27.296
bankura,21.627998
barakpur,23.780499
baramula,1.7965
barasat,24.286999
barddhaman,21.7565
bareilly,16.1655
batala,15.1455
beawar,18.828
bellary,28.8705
betigeri,28.481998
bettiah,17.8825
bhadravati,30.243
bhagalpur,20.02
bhalswa jahangirpur,16.813
bhangar,24.7175
bharatpur,17.3195
bharuch,24.8065
bhatinda,16.9195
bhatpara,23.2435
bhavnagar,23.8025
bhayandar,28.7465
bhilai,22.671501
bhilai01,22.387
bhilwara,18.4475
bhimavaram,29.280499
bhind,16.874
bhiwandi,29.9065
bhiwani,17.237
bhopal,17.730999
bhubaneshwar,25.6025
bhusaval,25.035
bidar,25.518501
bihar,20.2545
bijapur,28.115501
bikaner,18.896
bilaspur,22.831999
bir,25.543499
bongaigaon,20.928
brahmapur,26.172
budaun,16.463001
bulandshahr,16.5935
burhanpur,23.461
byatarayanpur,27.4415
calicut,30.1015
cannanore,29.372002
cawnpore,16.635
chakradharpur,22.296999
chanda,24.8345
chandannagar,23.2175
chandigarh,15.9805
chapra,19.036999
chas,21.344
chennai,28.063
chhatarpur,17.1025
chhindwara,18.9675
chicacole,27.237
chinchvad,25.365
chirala,28.6175
chitaldrug,28.796999
chittandikavundanur,33.71
chittoor,29.046999
coimbatore,30.0835
conjeeveram,28.776
cuddalore,28.4305
cuddapah,29.491999
cuttack,25.0935
dam dam,24.7045
darbhanga,19.463001
dasarhalli,27.474
davangere,29.0005
dehra dun,13.261499
dehri,19.5045
delhi cantonment,16.8435
delhi,16.942999
deo,20.5165
deoghar,19.813
dewas,18.7545
dhanbad,21.2155
dhulia,23.8905
dinapore,19.206501
dindigul,29.561
drabar,0.24900007
drug,22.3785
durgapur,21.833
ellore,29.880499
erode,31.2535
etah,16.425999
etawah,16.322
faridabad,16.890999
farrukhabad,16.1915
fatehpur,17.663
fyzabad,17.248
gadag,28.365
gadda madiral,25.9345
ganganagar,17.9805
gaya,20.182499
ghandinagar,22.5045
ghaziabad,16.828499
godhra,22.761
gokak,28.479
gorakhpur,17.7
gulbarga,28.884499
guna,17.187
guntur,28.437
gurgaon,16.717001
guwahati,21.6625
gwalior,17.2435
habra,24.1
haldia,24.043499
handwara,1.6290001
hanumangarh,17.637
haora,24.124
hapur,16.567501
haridwar,16.0915
hazaribagh,17.581999
himatnagar,21.7175
hindupur,29.489
hisar,17.286999
hoshangabad,20.332499
hospet,29.842499
hosur,26.8365
hugli,23.2175
hyderabad,27.521
ichalkaranji,27.4455
imphal,18.484
indore,18.987
ingraj bazar,20.3
jabalpur,18.5175
jaipur,17.205
jalandhar,15.813
jalgaon,24.6585
jalna,24.817001
jamshedpur,21.932
jaunpur,18.174002
jind,16.761
jodhpur,21.061
junagadh,25.8225
kaithal,16.0935
kakinada,26.6435
kalamboli,29.867
kalkaji devi,16.707
kamarhati,24.3305
kanchrapara,23.067501
kapra,27.7675
karaikkudi,30.707
karimnagar,25.7915
karnal,16.2435
karur,31.8535
katri,18.899
khammam,29.325998
khandwa,21.98
