city_names,temp
abohar,32.787
adoni,30.5455
agartala,32.187
agra,30.846
agwar,30.846
ahmadnagar,27.585999
ahmedabad,28.424002
aizawl,26.077
ajmer,31.36
akola,30.6065
alasandigutta,30.513
aligarh,31.1565
alleppey,27.809
alwal,28.689
alwar,30.262001
ambattur,33.8675
amravati,29.254
amritsar,31.654501
amroha,30.845499
anand,27.587
anantapur,32.164997
arrah,31.513
asansol,30.932499
aurangabad,28.673
avadi,33.922
bada barabil,28.991999
baharampur,31.8935
bahraigh,31.3305
bali,30.5065
bangalore,27.346
bankura,30.727999
barakpur,30.8305
baramula,24.2465
barasat,30.937
barddhaman,31.6065
bareilly,30.9655
batala,31.595499
beawar,32.427998
bellary,31.0205
betigeri,28.231998
bettiah,31.332499
bhadravati,26.793
bhagalpur,31.77
bhalswa jahangirpur,31.063
bhangar,30.567501
bharatpur,31.869501
bharuch,29.5565
bhatinda,32.169502
bhatpara,30.9935
bhavnagar,30.9025
bhayandar,28.0965
bhilai,29.4715
bhilai01,28.487
bhilwara,30.3975
bhimavaram,32.4805
bhind,30.924002
bhiwandi,28.456501
bhiwani,31.786999
bhopal,25.081
bhubaneshwar,30.8025
bhusaval,30.935
bidar,27.868502
bihar,31.5545
bijapur,29.015501
bikaner,35.346
bilaspur,28.382
bir,29.543499
bongaigaon,30.828
brahmapur,31.972
budaun,30.913
bulandshahr,31.043499
burhanpur,30.211
byatarayanpur,27.5415
calicut,28.1015
cannanore,27.572
cawnpore,30.585
chakradharpur,29.747
chanda,31.0345
chandannagar,30.9675
chandigarh,31.6805
chapra,31.637
chas,30.644
chennai,33.863
chhatarpur,28.6525
chhindwara,24.5175
chicacole,31.737
chinchvad,25.765001
chirala,33.6675
chitaldrug,27.097
chittandikavundanur,27.91
chittoor,33.547
coimbatore,29.5835
conjeeveram,34.326
cuddalore,34.330498
cuddapah,33.292
cuttack,31.1435
dam dam,30.5545
darbhanga,31.263
dasarhalli,27.574001
davangere,27.9005
dehra dun,28.9115
dehri,31.7545
delhi cantonment,31.0935
delhi,31.043
deo,31.7665
deoghar,30.413
dewas,26.9545
dhanbad,30.7155
dhulia,30.790499
dinapore,31.6065
dindigul,36.310997
drabar,20.149
drug,28.5285
durgapur,31.083
ellore,32.3805
erode,34.8035
etah,30.925999
etawah,31.272001
faridabad,31.041
farrukhabad,31.0915
fatehpur,31.363
fyzabad,30.198
gadag,28.115
gadda madiral,32.5345
ganganagar,33.6805
gaya,31.832499
ghandinagar,28.404501
ghaziabad,30.7785
godhra,28.911001
gokak,28.229
gorakhpur,30.55
gulbarga,29.884499
guna,27.036999
guntur,32.787
gurgaon,30.767
guwahati,32.0125
gwalior,30.9935
habra,31.1
haldia,28.9935
handwara,24.828999
hanumangarh,32.537
haora,30.424002
hapur,30.7675
haridwar,31.0415
hazaribagh,28.731998
himatnagar,29.0175
hindupur,30.588999
hisar,32.387
hoshangabad,27.7825
hospet,29.8925
hosur,27.9865
hugli,30.9675
hyderabad,29.621
ichalkaranji,27.4455
imphal,27.934
indore,26.437
ingraj bazar,31.9
jabalpur,27.667501
jaipur,30.355
jalandhar,31.463001
jalgaon,30.7085
jalna,29.567001
jamshedpur,30.182
jaunpur,31.824001
jind,31.411001
jodhpur,36.310997
junagadh,28.522501
kaithal,31.293499
kakinada,32.3935
kalamboli,29.017
kalkaji devi,30.857
kamarhati,30.7305
kanchrapara,31.317501
kapra,29.167501
karaikkudi,35.357
karimnagar,31.7915
karnal,30.9935
karur,36.0035
katri,27.598999
khammam,32.926003
khandwa,29.48
khanna,31.5195
kharagpur,30.667501
khatima,30.77
kichha,30.8995
kiratot,22.911
kochi,27.257
koiridih,30.478498
kolar,28.643
kolhapur,27.023
kolkata,30.5545
korba,28.1005
kota,30.821001
kotdwara,30.6795
kottayam,28.6455
krishnanagar,31.8675
kukatpalli,28.904501
kumbakonam,36.1545
kurnool,31.491
lingampalli,28.889
loni,30.963001
lucknow,30.55
ludhiana,31.972
machilipatnam,32.0935
madanapalle,30.614
madhyamgram,30.737
madurai,38.355
mahad,28.298
mahbubnagar,28.823
mahesana,29.9025
maldah,31.9065
maler kotla,31.5325
malkajgiri,29.239
mandsaur,26.567501
mandvi,28.051
mandya,29.384499
mangalore,27.3955
masaurhi buzurg,31.563
mathura,31.637
mau,30.4805
mauli,31.8065
meerut,30.8675
mirzapur,31.55
moga,31.5325
mokameh,31.2915
monghyr,31.5915
moradabad,30.978498
morbi,27.2105
morena,31.561
mothihari,30.791
mukerian,31.130499
multai,25.635
mumbai,28.4995
muzaffarpur,31.1045
nadiad,27.637
nagercoil,30.936499
nagpur,29.234999
naihati,30.974
najafgarh,31.437
nalgonda,31.8155
nanded,30.441
nandyal,31.7265
nangloi jat,31.085
narela,30.9415
narnaul,30.6955
nasik,26.313
nellore,36.526
new delhi,31.0325
neyveli,35.8
nizamabad,31.0345
noida,31.0975
nowgong,31.8115
ongole,34.7565
orai,31.7305
oulgaret,34.881
padiala,31.758501
palghat,28.201
pali,35.65
pallavaram,33.719997
panchkula,31.661001
pandharpur,30.915
pandhurna,27.4975
panihati,30.724
panipat,31.111
panvel,28.1675
parbhani,29.939499
pathankot,30.8975
pathardi,29.277
patiala,31.813
patna,31.3415
petlad,27.863
prayagraj,31.9545
proddatur,33.0195
puducherry,34.889
pulimaddi,31.7265
pune,26.864
puri,29.3415
quilon,27.974
rae bareli,30.2
raichur,30.9895
raiganj,31.925999
raipur,29.083
rajahmundry,32.864998
rajapalaiyam,38.2765
rajendranagar,29.3345
rajkot,27.724
ramgundam,32.6125
rampur,30.698
ranchi,27.4085
rasulpur,31.0975
ratlam,26.848
ratnagiri,27.6035
raurkela,29.672
rewa,27.929998
rewari,31.261
robertsonpet,28.916
rudarpur,31.032
saharanpur,31.341
saharsa,31.3435
salem,32.363
salt lake city,30.574001
sambalpur,29.6955
sambhal,30.739
sangli,27.682
sannai,28.276
sardarshahr,33.776
sasaram,31.1885
satna,28.2565
saugor,26.536499
secunderabad,29.206501
shahjanpur,30.9305
shantipur,31.793499
shiliguri,30.9135
shillong,23.548
shimla,21.074
shimoga,26.652
shivpuri,28.7155
shorapur,30.919498
shrirampur,30.7435
sikandarabad,30.911001
sikar,31.282
silchar,32.3265
sirsa,32.323997
sirur,28.231499
sitarganj,30.789999
siwan,31.456501
solapur,29.922
songadh,29.066
sonipat,31.061
sonpur,31.5175
soro,29.761
srinagar,26.4315
sultanpur mazra,31.098
surat,29.211
tambaram,33.876
tanjore,36.5305
tenali,32.4415
thane,28.417
tharad,32.446
thiruvananthapuram,27.669
tiptur,27.113
tiruppur,32.003
tiruvannamalai,36.1045
tiruvottiyur,34.05
titagarh,30.824001
trichinopoly,37.0005
trichur,28.6435
tumkur,28.13
tuticorin,36.6565
udaipur,27.0025
udipi,27.779999
ujjain,27.075998
ulhasnagar,29.017
uluberiya,30.6565
umreth,28.311
unnao,30.7175
uttarpara,30.4805
vadodara,28.2675
valsad,28.1
varanasi,31.35
vasai,27.885
vellore,34.321
