city_names,temp
abohar,28.487
adoni,31.7455
agartala,30.637
agra,25.196
agwar,25.196
ahmadnagar,29.435999
ahmedabad,34.323997
aizawl,26.727001
ajmer,26.710001
akola,30.2565
alasandigutta,31.713001
aligarh,25.206501
alleppey,27.559
alwal,30.088999
alwar,26.912
ambattur,32.1175
amravati,29.304
amritsar,27.0545
amroha,23.595499
anand,33.787
anantapur,32.664997
arrah,28.963001
asansol,25.8825
aurangabad,29.473001
avadi,31.822
bada barabil,24.491999
baharampur,26.8435
bahraigh,27.4805
bali,25.6065
bangalore,26.696
bankura,25.928
barakpur,25.7305
baramula,17.696499
barasat,25.637
barddhaman,25.5065
bareilly,26.015501
batala,27.095499
beawar,28.778
bellary,31.9205
betigeri,29.782
bettiah,27.432499
bhadravati,28.343
bhagalpur,27.470001
bhalswa jahangirpur,23.463001
bhangar,25.667501
bharatpur,25.369501
bharuch,34.1565
bhatinda,28.2695
bhatpara,25.6435
bhavnagar,35.5025
bhayandar,30.8465
bhilai,30.771502
bhilai01,30.337
bhilwara,29.2475
bhimavaram,31.6805
bhind,26.874
bhiwandi,31.7565
bhiwani,24.387
bhopal,27.581
bhubaneshwar,30.2525
bhusaval,31.234999
bidar,28.618502
bihar,27.8045
bijapur,29.765501
bikaner,30.046
bilaspur,29.981998
bir,30.9935
bongaigaon,32.078
brahmapur,31.122002
budaun,27.113
bulandshahr,23.6935
burhanpur,31.511
byatarayanpur,26.6915
calicut,28.0515
cannanore,28.072
cawnpore,29.435
chakradharpur,26.447
chanda,30.6845
chandannagar,25.6175
chandigarh,21.630499
chapra,28.437
chas,24.744
chennai,32.013
chhatarpur,28.9525
chhindwara,27.417501
chicacole,30.587
chinchvad,28.065
chirala,34.1175
chitaldrug,27.847
chittandikavundanur,27.11
chittoor,31.947
coimbatore,27.8835
conjeeveram,31.825998
cuddalore,32.0305
cuddapah,35.092003
cuttack,30.3935
dam dam,25.654501
darbhanga,28.063
dasarhalli,26.724
davangere,28.4005
dehra dun,20.3615
dehri,27.5045
delhi cantonment,23.5935
delhi,23.843
deo,27.0165
deoghar,25.113
dewas,28.0545
dhanbad,24.8155
dhulia,32.2905
dinapore,28.456501
dindigul,32.310997
drabar,14.849001
drug,30.578499
durgapur,26.083
ellore,32.330498
erode,31.0035
etah,27.876
