city_names,temp
abohar,33.737
adoni,38.995502
agartala,34.787
agra,33.896
agwar,33.896
ahmadnagar,36.186
ahmedabad,40.224
aizawl,29.426998
ajmer,36.46
akola,37.8065
alasandigutta,38.963
aligarh,32.8565
alleppey,31.559
alwal,35.939003
alwar,35.662
ambattur,34.517498
amravati,36.704
amritsar,30.7545
amroha,31.2455
anand,40.487
anantapur,38.965
arrah,33.713
asansol,35.3325
aurangabad,37.322998
avadi,35.772
bada barabil,35.342003
baharampur,34.4935
bahraigh,32.3805
bali,36.4065
bangalore,34.196
bankura,35.278
barakpur,36.0305
baramula,17.696499
barasat,36.037
barddhaman,35.8565
bareilly,32.315502
batala,30.2455
beawar,36.728
bellary,38.5205
betigeri,36.682
bettiah,34.0325
bhadravati,37.293003
bhagalpur,32.92
bhalswa jahangirpur,33.063
bhangar,35.8675
bharatpur,34.669502
bharuch,40.5065
bhatinda,32.7195
bhatpara,35.4935
bhavnagar,38.5025
bhayandar,41.1465
bhilai,36.2215
bhilai01,35.586998
bhilwara,37.8975
bhimavaram,36.4305
bhind,34.774
bhiwandi,41.8565
bhiwani,33.437
bhopal,35.281002
bhubaneshwar,37.0525
bhusaval,39.335003
bidar,36.0685
bihar,34.254498
bijapur,37.0155
bikaner,37.896
bilaspur,36.632
bir,37.3935
bongaigaon,31.678
brahmapur,33.672
budaun,31.013
bulandshahr,33.1935
burhanpur,38.211
byatarayanpur,34.2915
calicut,32.9515
cannanore,33.272
cawnpore,34.335003
chakradharpur,34.997
chanda,38.7345
chandannagar,35.4675
chandigarh,30.9805
chapra,32.737
chas,34.394
chennai,32.413002
chhatarpur,34.9525
chhindwara,33.6175
chicacole,33.737
chinchvad,36.914997
chirala,34.6175
chitaldrug,35.947002
chittandikavundanur,39.66
chittoor,37.197002
coimbatore,36.8335
conjeeveram,35.326
cuddalore,32.4805
cuddapah,39.992
cuttack,37.4435
dam dam,35.8545
darbhanga,34.413002
dasarhalli,34.323997
davangere,37.450497
dehra dun,27.7115
dehri,34.254498
delhi cantonment,31.9435
delhi,32.993
deo,33.7665
deoghar,33.763
dewas,35.3545
dhanbad,34.065502
dhulia,38.890503
dinapore,33.3565
dindigul,36.361
drabar,16.049
drug,34.7285
durgapur,34.533
ellore,38.8805
erode,39.203503
etah,32.776
etawah,33.522
faridabad,33.741
farrukhabad,32.2915
fatehpur,34.663002
fyzabad,33.698
gadag,36.565
gadda madiral,38.8345
ganganagar,33.580498
gaya,35.1325
ghandinagar,39.754498
ghaziabad,32.7285
godhra,37.711
gokak,37.379
gorakhpur,33.7
gulbarga,37.8345
guna,35.187
guntur,38.887
gurgaon,31.417
guwahati,34.0625
gwalior,36.0435
habra,36.0
haldia,34.1935
handwara,18.479
hanumangarh,33.937
haora,36.374
hapur,31.7175
haridwar,29.741499
hazaribagh,32.531998
himatnagar,39.1675
hindupur,36.989002
hisar,32.836998
hoshangabad,36.182503
hospet,38.0425
hosur,33.586502
hugli,35.4675
hyderabad,37.071
ichalkaranji,37.2955
imphal,31.383999
indore,35.437
ingraj bazar,33.45
jabalpur,34.1675
jaipur,36.355
jalandhar,31.013
jalgaon,38.9585
jalna,37.567
jamshedpur,35.582
jaunpur,34.274
jind,32.411
jodhpur,38.510998
junagadh,40.4725
kaithal,31.1935
kakinada,35.3935
kalamboli,42.267002
kalkaji devi,32.906998
kamarhati,36.1805
kanchrapara,35.1175
kapra,36.6175
karaikkudi,34.956997
karimnagar,38.141502
karnal,30.4935
karur,37.6035
katri,33.749
khammam,38.926003
khandwa,37.38
khanna,31.2695
kharagpur,36.8675
khatima,32.12
kichha,32.099503
kiratot,20.761
kochi,30.157
koiridih,33.4285
kolar,33.293003
kolhapur,37.473
kolkata,35.8545
korba,35.5505
kota,38.121002
kotdwara,29.129501
kottayam,33.495502
krishnanagar,35.317497
kukatpalli,36.504498
kumbakonam,36.754498
kurnool,39.440998
lingampalli,36.489002
loni,32.713
lucknow,33.35
ludhiana,30.822
machilipatnam,34.9935
madanapalle,34.163998
madhyamgram,36.187
madurai,35.905
mahad,42.698
mahbubnagar,36.423
mahesana,39.5525
maldah,33.4565
maler kotla,31.4825
malkajgiri,36.689003
mandsaur,36.817497
mandvi,41.101
mandya,36.684498
mangalore,33.745502
masaurhi buzurg,34.613
mathura,33.887
mau,33.7305
mauli,30.8065
meerut,30.9675
mirzapur,34.7
moga,31.7325
mokameh,34.0415
monghyr,33.591503
moradabad,32.1785
morbi,39.8605
morena,35.310997
mothihari,33.341
mukerian,29.1805
multai,33.635002
mumbai,38.7495
muzaffarpur,33.9045
nadiad,39.987
nagercoil,32.1865
nagpur,37.335003
naihati,35.474
najafgarh,31.387
nalgonda,38.9155
nanded,38.391
nandyal,40.476498
nangloi jat,32.585003
narela,32.5415
narnaul,35.8955
nasik,36.163002
nellore,36.376
new delhi,32.982502
neyveli,35.9
nizamabad,37.684498
noida,33.1475
nowgong,34.1615
ongole,36.5065
orai,35.1805
oulgaret,34.281002
padiala,31.5585
palghat,39.951
pali,38.25
pallavaram,33.62
panchkula,30.961
pandharpur,38.065
pandhurna,35.6475
panihati,36.174
panipat,30.511
panvel,42.1175
parbhani,38.4895
pathankot,28.4975
pathardi,36.726997
patiala,31.963001
patna,33.341503
petlad,40.663002
prayagraj,34.6545
proddatur,40.5695
puducherry,31.939
pulimaddi,40.476498
pune,37.264
puri,27.9415
quilon,32.674
rae bareli,34.85
