city_names,temp
abohar,26.637
adoni,36.6455
agartala,32.387
agra,30.396
agwar,30.396
ahmadnagar,33.536
ahmedabad,35.573997
aizawl,25.676998
ajmer,30.06
akola,34.6065
alasandigutta,36.613
aligarh,29.1065
alleppey,32.509
alwal,32.839
alwar,29.412
ambattur,31.2175
amravati,34.004
amritsar,24.3045
amroha,29.7455
anand,35.887
anantapur,36.765
arrah,33.063
asansol,35.0325
aurangabad,33.572998
avadi,32.522
bada barabil,33.342003
baharampur,35.3935
bahraigh,31.380499
bali,35.8065
bangalore,32.046
bankura,35.427998
barakpur,35.9805
baramula,12.1465
barasat,35.937
barddhaman,34.5565
bareilly,30.765501
batala,23.9955
beawar,30.828
bellary,35.8205
betigeri,33.382
bettiah,32.5325
bhadravati,33.493
bhagalpur,31.67
bhalswa jahangirpur,29.463001
bhangar,35.1175
bharatpur,29.869501
bharuch,35.9565
bhatinda,25.969501
bhatpara,35.1435
bhavnagar,32.8025
bhayandar,37.3965
bhilai,34.671497
bhilai01,34.287
bhilwara,32.3475
bhimavaram,35.0305
bhind,31.374
bhiwandi,38.7565
bhiwani,29.437
bhopal,32.931
bhubaneshwar,36.7025
bhusaval,36.785
bidar,33.6185
bihar,32.004498
bijapur,34.8655
bikaner,30.046
bilaspur,35.382
bir,34.7435
bongaigaon,26.078
brahmapur,33.122
budaun,30.063
bulandshahr,29.3935
burhanpur,35.611
byatarayanpur,31.991499
calicut,32.5015
cannanore,32.172
cawnpore,31.835
chakradharpur,35.047
chanda,36.9845
chandannagar,35.1175
chandigarh,26.380499
chapra,32.237
chas,34.194
chennai,29.463001
chhatarpur,32.5525
chhindwara,31.7675
chicacole,32.637
chinchvad,34.164997
chirala,32.517498
chitaldrug,32.247
chittandikavundanur,38.81
chittoor,34.947002
coimbatore,35.4835
conjeeveram,32.726
cuddalore,29.4805
cuddapah,37.192
cuttack,36.3435
dam dam,35.1045
darbhanga,32.013
dasarhalli,32.024
davangere,34.200497
dehra dun,24.6115
dehri,33.1545
delhi cantonment,29.0935
delhi,29.993
deo,32.9165
deoghar,33.113
dewas,32.6545
dhanbad,34.2155
dhulia,35.390503
dinapore,31.8565
dindigul,34.760998
drabar,6.2990003
drug,34.1285
durgapur,34.683
ellore,37.7305
erode,38.703503
etah,29.825998
etawah,30.672
faridabad,30.140999
farrukhabad,30.1415
fatehpur,32.263
fyzabad,31.998
gadag,33.265
gadda madiral,36.8845
ganganagar,26.8305
gaya,33.682503
ghandinagar,35.1545
ghaziabad,29.478498
godhra,33.111
gokak,34.229
gorakhpur,32.45
gulbarga,35.5845
guna,32.086998
guntur,37.586998
gurgaon,28.967001
guwahati,26.9125
gwalior,31.8435
habra,35.65
haldia,31.543499
handwara,12.879001
hanumangarh,27.437
haora,35.674
hapur,28.317501
haridwar,27.6915
hazaribagh,31.182
himatnagar,34.4175
hindupur,34.389
hisar,28.036999
hoshangabad,34.1325
hospet,35.3425
hosur,31.3365
hugli,35.1175
hyderabad,34.171
ichalkaranji,34.3455
imphal,25.934
indore,32.086998
ingraj bazar,33.05
jabalpur,34.317497
jaipur,30.905
jalandhar,24.713001
jalgaon,36.5085
jalna,33.817
jamshedpur,34.482
jaunpur,33.274
jind,26.361
jodhpur,31.161001
junagadh,36.072502
kaithal,25.7435
kakinada,34.2435
kalamboli,38.867
kalkaji devi,29.907
kamarhati,35.9305
kanchrapara,34.7175
kapra,33.567497
karaikkudi,33.406998
karimnagar,35.141502
karnal,25.793499
karur,36.653503
katri,32.799
khammam,36.326
khandwa,34.73
khanna,25.1695
kharagpur,36.767498
khatima,29.820002
kichha,30.0995
kiratot,12.561001
kochi,30.707
koiridih,33.1785
kolar,31.143
kolhapur,34.822998
