city_names,temp
abohar,36.787
adoni,25.5455
agartala,29.036999
agra,34.496
agwar,34.496
ahmadnagar,28.636
ahmedabad,33.524
aizawl,22.527
ajmer,33.21
akola,32.1065
alasandigutta,25.513
aligarh,34.7065
alleppey,26.659
alwal,27.239
alwar,35.112
ambattur,33.4675
amravati,31.454
amritsar,33.8545
amroha,33.195503
anand,32.287
anantapur,29.865
arrah,33.463
asansol,32.5325
aurangabad,29.773
avadi,33.872
bada barabil,30.991999
baharampur,31.4935
bahraigh,32.3805
bali,30.7565
bangalore,26.446
bankura,31.578
barakpur,30.630499
baramula,24.8965
barasat,30.337
barddhaman,31.7565
bareilly,32.9655
batala,33.245502
beawar,32.728
bellary,29.4705
betigeri,27.331999
bettiah,32.3325
bhadravati,25.743
bhagalpur,31.720001
bhalswa jahangirpur,35.513
bhangar,30.5175
bharatpur,35.1195
bharuch,33.5065
bhatinda,36.3195
bhatpara,30.6435
bhavnagar,32.5525
bhayandar,28.196499
bhilai,32.3215
bhilai01,32.437
bhilwara,32.3975
bhimavaram,28.2305
bhind,34.424
bhiwandi,28.6565
bhiwani,37.687
bhopal,30.630999
bhubaneshwar,31.9025
bhusaval,33.785
bidar,25.9685
bihar,33.304497
bijapur,27.3155
bikaner,38.246
bilaspur,32.082
bir,30.4435
bongaigaon,30.828
brahmapur,30.922
budaun,33.463
bulandshahr,34.4935
burhanpur,32.810997
byatarayanpur,26.3415
calicut,27.3015
cannanore,26.872002
cawnpore,33.885002
chakradharpur,31.647
chanda,31.6845
chandannagar,30.6175
chandigarh,32.9805
chapra,32.387
chas,31.844
chennai,33.013
chhatarpur,31.7025
chhindwara,29.5175
chicacole,30.737
chinchvad,26.615
chirala,29.567501
chitaldrug,25.147
chittandikavundanur,26.66
chittoor,32.497
coimbatore,29.6335
conjeeveram,33.526
cuddalore,34.1305
cuddapah,31.042
cuttack,30.793499
dam dam,30.5045
darbhanga,32.763
dasarhalli,26.374
davangere,27.0505
dehra dun,30.9615
dehri,32.504498
delhi cantonment,35.2935
delhi,35.193
deo,32.2165
deoghar,31.263
dewas,30.0045
dhanbad,31.4155
dhulia,33.3405
dinapore,32.3565
dindigul,36.111
drabar,22.249
drug,32.3785
durgapur,31.532999
ellore,28.630499
erode,31.8535
etah,34.376
etawah,34.322002
faridabad,35.241
farrukhabad,34.0415
fatehpur,34.063
fyzabad,33.148003
gadag,27.215
gadda madiral,30.634499
ganganagar,37.4305
gaya,32.6325
ghandinagar,33.2045
ghaziabad,34.828503
godhra,30.511
gokak,28.429
gorakhpur,32.6
gulbarga,25.884499
guna,31.137
guntur,29.087
gurgaon,35.567
guwahati,29.7125
gwalior,33.7435
habra,30.25
haldia,29.5935
handwara,25.529
hanumangarh,37.287
haora,30.924002
hapur,34.067497
haridwar,32.591503
hazaribagh,29.032
himatnagar,31.4675
hindupur,28.439
hisar,38.637
hoshangabad,32.3825
hospet,28.2425
hosur,27.4865
hugli,30.6175
hyderabad,27.271
ichalkaranji,27.6455
imphal,26.383999
indore,29.737
ingraj bazar,31.55
jabalpur,30.667501
jaipur,33.355
jalandhar,33.663002
jalgaon,33.408497
jalna,30.867
jamshedpur,32.132
jaunpur,33.524
jind,36.010998
jodhpur,36.060997
junagadh,31.0725
kaithal,34.8435
kakinada,27.543499
kalamboli,28.467001
kalkaji devi,34.906998
kamarhati,30.630499
kanchrapara,30.667501
kapra,27.4675
karaikkudi,37.156998
karimnagar,30.2915
karnal,33.5935
karur,35.7535
katri,31.098999
khammam,29.325998
khandwa,31.529999
khanna,33.2195
kharagpur,31.8675
khatima,31.77
kichha,32.549503
kiratot,25.911
kochi,26.457
koiridih,30.7785
kolar,28.293
kolhapur,27.323
kolkata,30.5045
korba,31.4005
kota,32.821
kotdwara,31.879501
kottayam,26.845499
krishnanagar,31.567501
kukatpalli,27.0545
kumbakonam,35.554497
kurnool,27.390999
lingampalli,26.789
loni,35.013
lucknow,33.9
ludhiana,33.572002
machilipatnam,28.543499
madanapalle,28.964
madhyamgram,30.637
madurai,37.005
mahad,28.548
mahbubnagar,25.423
mahesana,34.2525
maldah,31.5565
maler kotla,34.432503
malkajgiri,27.539
mandsaur,30.5175
mandvi,28.151
mandya,29.134499
mangalore,26.345499
masaurhi buzurg,32.713
mathura,34.987
mau,32.4805
mauli,32.8565
meerut,33.9175
mirzapur,33.45
moga,34.482502
mokameh,33.0415
monghyr,32.391502
moradabad,33.4285
morbi,34.4105
morena,34.260998
mothihari,32.440998
mukerian,33.0305
multai,28.984999
mumbai,27.7495
muzaffarpur,33.004498
nadiad,32.787
nagercoil,31.6365
nagpur,32.135002
naihati,30.624
najafgarh,35.937
nalgonda,29.4155
nanded,31.091
nandyal,27.8765
nangloi jat,35.235
narela,34.9415
narnaul,36.245502
nasik,27.663
nellore,32.976
new delhi,35.5825
neyveli,34.15
nizamabad,29.984499
noida,35.1475
nowgong,29.4615
ongole,30.7565
orai,34.1805
oulgaret,34.331
padiala,33.2585
palghat,27.101
pali,34.4
pallavaram,32.77
panchkula,32.961
pandharpur,28.515001
pandhurna,31.9975
panihati,30.624
panipat,34.260998
panvel,28.4175
parbhani,31.989498
pathankot,32.4475
pathardi,30.077002
patiala,34.013
patna,32.1915
petlad,32.563
prayagraj,33.6045
proddatur,30.619501
puducherry,34.139
pulimaddi,27.8765
pune,26.664
puri,29.2915
quilon,26.974
rae bareli,33.75
raichur,25.7895
raiganj,31.276
raipur,32.283
rajahmundry,27.465
rajapalaiyam,35.3265
rajendranagar,26.634499
rajkot,35.823997
ramgundam,30.7125
rampur,33.298
ranchi,29.1585
rasulpur,35.1475
ratlam,30.098
ratnagiri,27.0535
raurkela,32.072002
rewa,31.98
rewari,36.611
robertsonpet,29.216002
rudarpur,32.882
saharanpur,33.091
saharsa,32.1935
salem,30.613
salt lake city,30.524
sambalpur,31.7955
sambhal,33.639
sangli,27.382
sannai,31.675999
sardarshahr,39.076
sasaram,32.788498
satna,31.6565
saugor,30.3865
secunderabad,27.5065
shahjanpur,33.080498
shantipur,31.6435
shiliguri,29.213501
shillong,21.748
shimla,22.473999
shimoga,25.702
shivpuri,31.7155
shorapur,25.7195
shrirampur,30.8435
sikandarabad,34.661
sikar,35.182
silchar,28.2265
sirsa,37.724
sirur,29.5815
sitarganj,32.29
siwan,32.1565
solapur,27.322
songadh,30.566
sonipat,34.911
sonpur,31.9675
soro,30.011
srinagar,25.6815
sultanpur mazra,35.248
surat,30.311
tambaram,33.226
tanjore,36.2305
tenali,29.1415
thane,28.517
tharad,35.346
thiruvananthapuram,27.219
tiptur,26.113
tiruppur,31.453001
tiruvannamalai,34.804497
tiruvottiyur,33.05
titagarh,30.624
trichinopoly,36.150497
trichur,27.3435
tumkur,26.83
tuticorin,36.2065
udaipur,30.5525
udipi,27.33
ujjain,30.175999
ulhasnagar,28.467001
uluberiya,31.456501
umreth,31.261
unnao,33.817497
uttarpara,30.7305
vadodara,31.667501
valsad,28.85
varanasi,33.75
vasai,27.635
vellore,34.221
vidisha,31.5915
vijayawada,28.734999
vishakhapatnam,28.9995
vizianagaram,31.3305
wapi,28.9545
warangal,29.008501
waraseoni,32.424
yamunanagar,33.346
